fips,wage,employment
38055,27483.964545896066,2059
38057,39040.03822174031,3689
38059,23596.915809579783,6806
38061,20390.85297691373,1646
38063,15881.246819338423,786
38065,48854.18595041322,484
38067,24825.040308239477,3374
38069,17465.63149261892,1829
38071,18774.348667729446,4391
38073,21169.156549520765,1565
38075,18383.73282442748,524
38077,25058.57682544423,6697
38079,19610.757919904365,3346
38081,36101.886186324,2179
38083,20661.911602209944,181
38085,22943.200896860988,1115
38087,13620.736842105263,19
38089,21059.642474994183,8598
38091,23416.739361702126,376
38093,22441.042800623425,8341
38095,19307.9797979798,792
38097,21717.208754208754,2376
38099,19502.38326752221,4052
38101,21930.96034570412,21637
38103,17392.519911504423,1356
38105,22378.88569835517,7174
39001,24021.898729150118,5036
39003,28039.976603802603,52017
39005,26382.295005389868,16698
39007,24558.54488691089,30109
39009,19620.225008647525,11564
39011,31005.338618894875,16523
39013,20843.574062660504,19470
39015,22695.605549306336,5334
39017,31819.92260822792,107828
39019,24268.357750975523,5638
39021,27806.795835988953,9414
39023,29316.491401625364,49835
39025,32038.18595655353,42397
39027,31225.39616642442,22016
39029,24288.44924012158,29610
39031,27006.65364817387,12239
39033,26257.241832222295,15151
39035,36307.71093168413,715983
39037,26201.94581896039,16814
39039,34203.91044957472,16460
39041,33378.87887933863,30482
39043,30222.161120036722,34856
39045,24356.019201340816,27446
39047,23303.639025456134,9153
39049,34499.494214299724,596557
39051,27357.868918145392,19217
39053,26808.241479843167,9947
39055,29313.70433901739,29615
39057,26453.461536593066,41169
39059,22765.33362225882,11537
39061,37389.98069241794,510732
39063,31669.344143020477,38484
39065,26608.835677482246,7181
39067,23682.934865900384,2871
39069,27592.96937147719,9403
39071,22840.485222998388,9305
39073,22428.14641805692,5095
39075,23879.022625698322,14320
39077,27776.63956884848,24307
39079,22933.145598194133,9746
39081,26718.18652849741,21423
39083,27101.736799184506,14715
39085,30585.092970772395,90394
39087,20737.94330189751,8801
39089,27750.358510999744,47092
39091,31369.709377851737,18629
39093,31507.974008598,91184
39095,31629.385910230383,209826
39097,27553.53698685135,9963
39099,25320.2748736118,96528
39101,27076.840761803993,22683
39103,29208.046013452724,46682
39105,28757.187550525465,3711
39107,24112.992954990215,12775
39109,28523.381318763943,39901
39111,29134.74344096872,3964
39113,34329.72276046656,268259
39115,30430.943223443224,2730
39117,22822.658948279593,4621
39119,24611.895094235035,36080
39121,22575.327007943513,2266
39123,26653.838773191972,13205
39125,25277.710941475827,3930
39127,25214.5759121224,5098
39129,29030.383874362502,12353
39131,28276.411176830512,9806
39133,28240.06432000772,41449
39135,25888.53791208791,9100
39137,25423.74871550904,10510
39139,28301.987001634297,52622
39141,28505.673088845437,20969
39143,27099.64850400337,23730
39145,21741.016493585827,19644
39147,25696.88438175641,19426
39149,34058.33923972787,26017
39151,28289.996376115658,156186
39153,32449.478827816503,236277
39155,33094.07675116226,83673
39157,24006.30491926399,31956
39159,45041.50072219547,20770
39161,26376.856803869672,10957
39163,22842.778858625163,1542
39165,28184.748527916836,52137
39167,26608.191775014133,21228
39169,27713.359560885965,41356
39171,27700.789082743133,17367
39173,30066.623280201344,47680
39175,25169.06201637322,8917
40001,21377.12023542601,3568
40003,17719.20408163265,882
40005,18627.006666666668,1800
40007,24750.440443213298,722
40009,21832.498458376158,5838
40011,21015.369857262805,2382
40013,19549.043002915452,9604
40015,22503.317238627293,5012
40017,35739.775208881765,17474
40019,25457.706544901066,16425
40021,17743.615014662755,8525
40023,17931.506691449813,2690
40025,17358.63829787234,470
40027,21962.954605312196,40247
40029,18139.63197969543,788
40031,21827.42277839379,25252
40033,14963.428802588996,618
40035,21750.315586605637,4151
40037,23697.958313722855,14873
40039,19979.129900990098,7575
40041,18227.959718026184,5958
40043,19322.21466905188,559
40045,16884.943319838058,494
40047,22702.85996705107,19424
40049,23022.635762711863,5900
40051,21933.928262017962,9465
40053,25033.635616438358,730
40055,19901.942172073344,709
40057,16398.063186813186,364
40059,19463.29381443299,776
40061,15802.668112798265,2305
40063,16735.8804001819,2199
40065,19585.717811664832,6361
40067,18729.29592760181,1105
40069,20971.590842669266,2053
40071,26278.86538573508,17175
40073,26393.780578898226,4284
40075,16909.56821665815,1957
40077,24503.91722099039,2706
40079,18972.964410421704,7446
40081,19771.438767395626,5030
40083,18503.012858979855,4666
40085,20663.77923784494,1522
40087,22227.757617728534,4332
40089,22568.20362245472,8889
40091,16327.352486559139,2976
40093,22005.011627906977,1634
40095,20125.28762437811,3216
40097,23566.639813374804,9645
40099,18056.3949752883,2428
40101,23693.12363874918,22865
40103,31187.3173548946,3463
40105,17900.195393759288,1346
40107,17834.64661134163,1446
40109,27615.659649143538,338486
40111,22656.529238906845,6806
40113,28445.221091811414,4030
40115,19438.717196514055,8147
40117,19365.133885739207,2293
40119,19718.26904462298,20662
40121,21364.37082503871,9042
40123,20878.451602327677,12201
40125,21517.806405267886,16705
40127,15609.321133412042,1694
40129,19773.83709273183,399
40131,28269.195191605235,15057
40133,18100.471893730763,6173
40135,17564.368809104024,6239
40137,23979.241657740793,12137
40139,24557.25747611366,8059
40141,20976.172211350295,1533
40143,31483.810477143812,305694
40145,19294.96831406935,5018
40147,30784.169584026622,15025
40149,20463.44158878505,1284
40151,15945.791848617177,2061
40153,22247.40943231441,5725
41001,20914.930955414013,3925
41003,34827.206091604814,26003
41005,32339.07737373216,116241
41007,23841.131301289566,12795
41009,28356.03273221344,8096
41011,23042.851330203444,15975
41013,25218.45667447307,5124
41015,21102.99804763764,5122
41017,25391.357258281714,44556
41019,25157.27874404077,30415
41021,26488.582504970178,503
41023,20903.881667688536,1631
41025,21610.709241952234,1926
41027,20355.412561029738,9012
41029,25276.092616600792,63250
41031,24457.105645933014,5225
41033,22629.668664101155,18190
41035,24387.594871259204,19147
41037,22064.947478991595,1428
41039,26892.083294105563,116839
41041,20969.599133181517,13613
41043,28637.700476121772,34655
41045,20182.99408462001,9974
41047,25524.702323873473,95315
41049,25829.022110972048,2397
41051,36478.06502320784,387800
41053,23532.851479155634,13217
41055,15237.330049261083,406
41057,22231.09363534854,6269
41059,24016.432718594056,23045
41061,22640.86337605672,7334
41063,20457.724609375,1536
41065,22506.80061500615,8130
41067,45207.21357393204,207427
41069,18334.151515151516,132
41071,26081.525034321246,24766
42001,24832.09049650892,25780
42003,36506.68330410901,636456
42005,24510.16944737332,16123
42007,28428.293142411043,48676
42009,23145.955138491594,14333
42011,31788.522185894442,149870
42013,25301.83406360424,49525
42015,27016.300751490024,19295
42017,33364.52132852674,222472
42019,29002.646423298887,59608
42021,23657.532679806005,48455
42023,25741.149895615865,2395
42025,20823.08209657569,13813
42027,25410.07480671948,41908
42029,44248.65892822986,198662
42031,22713.182201203785,11630
42033,23247.34905590522,27010
42035,23286.58884786519,10563
42037,25386.248611046267,21419
42039,26051.192687782805,27625
42041,31702.603301028554,107724
42043,32400.285022317865,131509
42045,36804.07627877882,188637
42047,28405.676984126985,15120
42049,27593.123398176187,116898
42051,21039.23115224829,32736
42053,19618.073593073594,1155
42055,26409.468312836743,41389
42057,29240.555067047702,4549
42059,33036.215419760134,8755
42061,23357.345952062544,9721
42063,24673.58624946786,23490
42065,23894.970672067207,13332
42067,22580.92279901122,5259
42069,26738.997656205338,87465
42071,30319.86425398093,200330
42073,25643.545763913506,28210
42075,26551.563576656554,35933
42077,35467.0949625004,155335
42079,26848.251757951875,124719
42081,25750.65233506301,47215
42083,25382.713017365193,15318
42085,25523.79595890411,43800
42087,25416.432151881447,14643
42089,24642.658932305443,39693
42091,44066.12332223028,446724
42093,35117.83806667843,11338
42095,30427.542474158054,74975
42097,25859.99573235787,26244
42099,20075.2012987013,6006
42101,39067.761224404356,549361
42103,20588.09051861279,6286
42105,28635.230887084417,6527
42107,25442.546867995752,42385
42109,22711.90423457306,14358
42111,21900.118735788994,21990
42113,18624.509273570326,1294
42115,19859.616614373226,6693
42117,22256.932544938507,10570
42119,25251.847997112956,13855
42121,25065.01004968383,17712
42123,26131.43847150259,13896
42125,29179.863118592584,63208
42127,21360.506048211642,11491
42129,27217.054382424707,118439
42131,29962.09664011084,8661
42133,30699.548231107114,151168
44001,26479.525753660637,11610
44003,29816.127579459204,67456
44005,29610.332945942355,30116
44007,32104.378704126844,251645
44009,28705.34578856349,35273
45001,23491.01103000811,6165
45003,35409.03687755102,49000
45005,26766.826960977534,2537
45007,25697.21370670597,52923
45009,20844.12322791712,3668
45011,37007.7904475043,6972
45013,24901.214015695812,45235
45015,28937.77856352718,25312
45017,30372.644365053588,3079
45019,26169.34135240125,145445
45021,26838.142277940784,18745
45023,26088.635972805438,10002
45025,26213.98172994576,14012
45027,19505.509208910717,5701
45029,23024.464578141688,8427
45031,30533.817127703827,19232
45033,19256.96482972136,8075
45035,24700.95955760194,21067
45037,21605.07964414319,4721
45039,37646.30399866153,5977
45041,27000.517938055353,50981
45043,23124.858484005563,17256
45045,31168.466083676103,208351
45047,28261.47187463905,25973
45049,25246.92837407014,4705
45051,21999.44350651564,88019
45053,21238.600408639813,3426
45055,26877.533520701945,14588
45057,27260.41642156863,16320
45059,26107.91982570806,16065
45061,20515.24534883721,2580
45063,27154.4286949386,68242
45065,19582.864217252398,1252
45067,21940.25308775731,9230
45069,24994.547510575983,6146
45071,23089.54305406373,11172
45073,29412.36774370208,21912
45075,22614.980143488658,27598
45077,22619.081619427674,29319
45079,29022.458717630067,148865
45081,20468.263059701494,3752
45083,30306.345467516316,103729
45085,22908.156368697266,34489
45087,23106.870640456564,7885
45089,22715.35092667204,7446
45091,28870.980275247293,51154
46003,17062.426987060997,541
46005,22311.81202521416,6187
46007,18783.715242881073,597
46009,18995.975927130774,1537
46011,22446.645445134574,11592
46013,22434.965410896777,16537
46015,16992.32457912458,1485
46017,19235.722077922077,385
46019,19572.705362078497,1809
46021,17126.09756097561,287
46023,17378.27269274592,2633
46025,17126.973720608574,723
46027,22405.566294170945,3311
46029,23130.9015680096,13329
46031,15709.167848699764,423
46033,16813.798878766644,1427
46035,22974.872826314688,9546
46037,17426.463151207117,1574
46039,22671.724107142858,1120
46041,19183.426424050635,1264
46043,17041.420798065297,827
46045,20195.23304347826,575
46047,14734.578907435509,1318
46049,18003.56234096692,393
46051,22352.320335159522,3103
46053,17808.258653846155,1040
46055,19009.274294670846,638
46057,19260.721598002496,801
46059,16804.696132596684,905
46061,23429.330985915494,284
46063,15798.401098901099,182
46065,20572.205195229537,6121
46067,18301.012943432408,2086
46069,20060.783834586466,532
46071,15819.055309734513,452
46073,18209.87441860465,860
46075,17105.605263157893,342
46077,19682.0206185567,1358
46079,21071.662714097496,3795
46081,19821.816642120764,8148
46083,23669.34791386272,4458
46085,16067.374542124542,1092
46087,18439.24298245614,1140
46089,14558.585324232083,586
46091,19878.145472061657,1038
46093,19342.218727139723,4101
46095,12936.088,125
46097,18373.1,810
46099,27820.465369857942,97213
46101,22231.785139318887,1615
46103,23367.93441657836,42465
46105,17652.931187569367,901
46107,16392.14401076716,743
46109,16456.104029605263,2432
46111,15520.519266055046,545
46113,22689.795900178255,2244
46115,18103.837480559876,1286
46117,20404.261239368167,823
46119,17884.379699248122,266
46121,16796.365079365078,1890
46123,18529.617217108826,1847
46125,18499.417525773195,1552
46127,43080.553884195346,9706
46129,17209.55681233933,1945
46135,22673.891510346162,10342
46137,24216.089743589742,156
47001,34496.50705754614,32235
47003,25529.137906423475,12610
47005,21619.86710488711,3499
47007,25153.728859060404,1490
47009,31166.704421361035,30036
47011,27953.252621068397,32048
47013,20748.681636037032,7237
47015,21459.617647058825,1258
47017,22701.065176022836,6306
47019,21470.09780207001,8599
47021,27298.54739192206,4927
47023,25256.474678760394,2646
47025,19249.450484094054,7230
47027,24132.191761363636,1408
47029,23747.824314082158,6597
47031,27757.03180994564,19868
47033,24053.375,3224
47035,23829.470100697134,12910
47037,35856.33528662558,369803
47039,22847.18082014853,3097
47041,22491.047350908626,3907
47043,26019.145754682064,13509
47045,25426.51989008113,15284
47047,28919.517096134787,4036
47049,19195.417604235605,3022
47051,22779.042616085724,8119
47053,25515.261032161558,14707
47055,26486.731872717788,9585
47057,21078.86086360521,2918
47059,24247.869989350373,23475
47061,16281.957132298596,1353
47063,27264.213094204995,31113
47065,29498.26403017766,164360
47067,16659.264919941776,687
47069,22932.62577747063,5788
47071,24615.56390863712,6611
47073,27270.9010989011,10738
47075,24809.97510373444,4820
47077,25767.222283813746,9020
47079,24079.620092492376,10163
47081,22256.342313051555,2153
47083,18791.141610087296,1031
47085,33216.845003399045,4413
47087,21598.388619014575,1441
47089,26632.0583926329,9556
47091,21320.969372693726,2710
47093,29641.037856365743,170962
47095,18710.01300390117,769
47097,23209.53299031477,6608
47099,22076.36809068765,10674
47101,20704.863247863246,1872
47103,24271.553084768435,5981
47105,25403.856518327542,8921
47107,28681.237520715942,15085
47109,23295.429343629345,7770
47111,20250.433201803833,3548
47113,28643.020379950052,44848
47115,21119.755881832654,5653
47117,28603.19618349314,10638
47119,38417.0461594072,27665
47121,23264.897826086955,1380
47123,23875.42075578116,10638
47125,23923.671251331536,31918
47127,29190.54367666232,767
47129,22066.540864133265,1921
47131,32723.272370109044,12472
47133,21839.022416302767,3435
47135,25452.7652,2500
47137,17999.646188850966,879
47139,19209.249513618677,2056
47141,25492.8106245923,24528
47143,22506.369520781285,8806
47145,36685.195851528384,13740
47147,24838.00256904303,12456
47149,30964.745512810867,66467
47151,22016.914015808754,5187
47153,20694.14110150205,2197
47155,19880.80976207495,29379
47157,34182.23825095443,432716
47159,26622.584546232876,4672
47161,21304.104347826087,1265
47163,31282.06972088673,60943
47165,27679.44878899197,32122
47167,25867.946576286766,8704
47169,20603.2012934519,1237
47171,29340.762457531146,3532
47173,20210.907707910752,1972
47175,29694.19099590723,733
47177,28747.905094311598,13466
47179,24742.418675133496,48503
47181,18632.612619222306,2726
47183,23875.639221003326,8113
47185,23782.357564817852,6094
47187,35185.650429525325,52267
47189,29347.280285630768,23947
48001,26703.595570577247,11243
48003,29752.485850556437,3145
48005,26285.40281680488,29182
48007,20259.421353452217,4374
48009,19074.524100994644,1307
48011,27359.60736196319,326
48013,22811.076156069365,6920
48015,31299.971476003622,6626
48017,22088.27636560303,1849
48019,18642.521440823326,1749
48021,20977.29081937799,6688
48023,17637.636046511627,860
48025,20869.315056757336,4669
48027,24447.2007078909,67242
48029,29135.34808625796,528415
48031,23258.694591728527,1886
48035,21459.992170818507,2810
48037,24406.64299574468,29375
48039,36176.21020792701,60502
48041,23608.64180749449,46274
48043,20504.46360424028,2830
48045,17646.855978260868,368
48047,17516.296035805626,1564
48049,24464.343094151805,12055
48051,22845.67447698745,2390
48053,23216.405692496253,7343
48055,20324.104849000425,4702
48057,39496.64198131569,10276
48059,20438.3341991342,1155
48061,19512.65466423035,83733
48063,21892.50260202684,3651
48065,48066.02151115891,3719
48067,24442.49498672958,6782
48069,20999.52880124546,1927
48071,38004.16122082585,5570
48073,21649.470044261776,12652
48075,16618.71796875,1280
48077,25964.43487109905,1474
48079,19610.761552680222,541
48081,23169.56086956522,690
48083,15956.741228070176,1368
48085,41830.46922817707,145409
48087,21003.899814471242,539
48089,22543.067972575907,5105
48091,24419.95249443915,25176
48093,19640.920438472418,2828
48095,19264.61581920904,708
48097,26291.787413280475,10090
48099,18935.79717488101,6513
48101,28446.879093198993,397
48103,32075.758620689656,1073
48105,20378.90863453815,996
48107,18149.13687600644,1242
48109,14146.0,583
48111,24736.083653108213,2606
48113,45220.30403575241,1418422
48115,25670.85590465872,3692
48117,22780.317580340266,4761
48119,19610.112037037037,1080
48121,29588.385922918755,94835
48123,21463.40618002687,4466
48125,22503.10826210826,351
48127,18929.737532808398,1524
48129,16859.730038022815,526
48131,20945.044260027662,2169
48133,22664.620139398387,5452
48135,27064.548207151292,39797
48137,18962.71186440678,177
48139,27199.18226266952,28020
48141,23529.135647089384,196333
48143,22024.292847503373,10374
48145,20189.219082908756,2159
48147,25317.984084880638,5278
48149,22869.191161204213,6743
48151,20281.451785714286,560
48153,20104.044854881267,1516
48155,14490.929765886287,299
48157,37097.984745375004,69946
48159,22833.598307615728,2009
48161,26351.39932773109,2975
48163,17894.987129066856,2797
48165,23978.41584473433,3143
48167,28571.393268819047,58385
48169,21621.543264942015,1121
48171,20454.93786537498,5987
48173,22677.649572649574,234
48175,22669.68253968254,819
48177,21287.26614481409,4599
48179,31773.63810635106,5999
48181,29881.613031983827,38582
48183,26291.177041629762,56450
48185,30238.139395286795,4498
48187,27208.980596667054,17162
48189,23347.10226989274,12027
48191,16461.16464237517,741
48193,19330.713985278653,1902
48195,27758.009769713888,1433
48197,20868.08190091001,989
48199,23374.07753164557,8216
48201,42864.92904442028,1612079
48203,29760.165400889662,18434
48205,21846.70243902439,615
48207,19459.0129982669,1154
48209,23994.249020637293,24761
48211,26762.303571428572,1008
48213,21776.61395821923,12781
48215,19628.489818098617,122374
48217,20385.64547368421,7125
48219,23212.708333333332,6192
48221,22669.588212485458,7737
48223,24855.284612767886,8819
48225,34221.20729472141,5456
48227,23389.497828893323,8521
48229,18316.16346153846,416
48231,28889.913078666235,18534
48233,37142.92054714785,6872
48235,30841.02032520325,246
48237,23890.45175766642,1337
48239,24968.32434384782,4153
48241,26630.891371892925,8368
48243,19664.779742765273,622
48245,31297.02636209078,101168
48247,17986.921875,960
48249,22611.15840232918,10991
48251,24691.759308906763,26856
48253,19586.262295081968,2318
48255,18759.166805671393,2398
48257,24411.15460924268,16532
48259,24396.73200065009,6153
48261,21143.093023255813,215
48263,26531.733333333334,75
48265,22792.20995893224,11688
48267,17084.00244897959,1225
48269,34522.0569105691,123
48271,13602.591362126246,301
48273,21644.96961047683,5956
48275,20715.834298957125,863
48277,25319.92731109678,17059
48279,20544.58617672791,3429
48281,19285.308488612838,3381
48283,17224.019498607242,718
48285,19218.29250050536,4947
48287,23338.6444386559,3839
48289,34360.49429657795,3945
48291,24401.537876778926,11313
48293,24083.72618269021,4587
48295,27782.25884244373,622
48297,25130.45464362851,1852
48299,22061.074409576187,3091
48303,24608.649009483895,92578
48305,21790.77659574468,1034
48307,21718.73923923924,1998
48309,26123.0821834817,80880
48311,38985.087719298244,114
48313,21016.57087075361,2561
48315,18394.127723516154,1331
48317,25073.663426488456,823
48319,18951.565656565657,594
48321,35562.96171324699,8802
48323,17321.977349943376,7947
48325,20339.821661828737,5512
48327,14637.545205479451,365
48329,31305.936696822082,43110
48331,32371.720947176684,5490
48333,18896.413513513515,1110
48335,20655.669666966696,1111
48337,20927.826303553637,3011
48339,32631.517488567544,64728
48341,27025.20439528871,6962
48343,32974.91053144808,4102
48345,18136.659388646287,229
48347,21875.510524459078,17008
48349,23160.626295771497,13409
48351,22638.5940397351,1510
48353,23158.982604373756,4024
48355,27481.949008767762,115765
48357,27888.492854874563,3149
48359,19432.835227272728,704
48361,31928.2852625527,20872
48363,21784.22675120773,6624
48365,24293.33714629741,4983
48367,24149.23020324907,13727
48369,24675.122784484975,3893
48371,20974.04654255319,3008
48373,23133.707615040043,7367
48375,25672.52049394443,63165
48377,14760.543572044866,1159
48379,19840.25744476465,1041
48381,25431.94122942387,15552
48383,25411.84765625,768
48385,14550.404411764706,408
48387,18158.268892794375,2845
48389,16197.636288318145,3621
48391,23221.705474171165,1297
48393,19945.648,125
48395,24959.19590067008,2537
48397,27099.30498407506,11617
48399,21181.664278036547,2791
48401,28385.346705925655,10868
48403,27518.95530726257,1969
48405,20293.917024320457,1398
48407,19610.99466869764,1313
48409,28751.35963662273,11228
48411,18129.097481722176,1231
48413,20096.209540034073,587
48415,26940.754454987273,4321
48417,23002.65557404326,601
48419,20082.836415601883,5948
48421,22518.248684210525,760
48423,29409.284526701584,71213
48425,39815.39291571007,3049
48427,12641.815063771113,5802
48429,21200.50641025641,2340
48431,21459.666666666668,312
48433,20690.448795180724,332
48435,24801.459349593497,1230
48437,19984.922151898732,1580
48439,35644.557761991426,614314
48441,23832.3795462319,43855
48443,21399.418367346938,196
48445,23081.302020958083,2672
48447,17247.51012145749,247
48449,26009.75641333014,12513
48451,25032.365800312455,35205
48453,43220.81389934603,429531
48455,19386.659907300116,1726
48457,20316.953195772523,1987
48459,21122.394211352927,4457
48461,31385.142437591778,681
48463,18453.114293737715,7122
48465,18125.06902767469,9431
48467,20681.31794567315,6737
48469,27513.09793053688,30491
48471,20635.708768786702,10047
48473,25047.374097403594,6509
48475,25262.305197901765,2097
48477,24421.09822440499,10588
48479,21523.706789719014,53419
48481,22900.002961333445,11819
48483,19547.364854215917,1269
48485,24050.090963193554,43688
48487,21272.243068640648,3715
48489,19182.63383392226,2264
48491,54648.78391763529,64008
48493,17207.23278399058,3398
48495,28243.602459016394,1464
48497,26897.326618705036,9730
48499,21087.490389051207,6503
48501,26310.319036144578,2075
48503,24228.470453599668,4806
48505,21444.286404833838,1655
48507,13196.195214790647,1839
49001,18751.561760841,1522
49003,33624.496288646485,15493
49005,21340.389427200815,31477
49007,27455.914910226387,6405
49009,18794.12156862745,255
49011,24739.032071079015,63141
49013,24486.620592823714,3205
49015,37290.46,2700
49017,16249.80943275972,1569
49019,16624.846038415366,3332
49021,18372.86729312494,10429
49023,21091.880791254556,1921
49025,16451.46904315197,2132
49027,25156.866125044155,2831
49029,26205.47489711934,1215
49031,16454.304347826088,115
49033,13030.816537467701,387
49035,32091.693482924693,456800
49037,20048.996741344195,2455
49039,16412.125751168485,4493
49041,20579.87520028485,5617
49043,25566.17803459476,13239
49045,27920.263123868634,7734
49047,24221.801146444657,7327
49049,28172.00528133086,122507
49051,20513.967306133476,3701
49053,21400.658622739833,28593
49055,15827.875294117646,850
49057,25964.803123721584,68444
50001,27356.12723080864,11711
50003,25105.890946623414,16955
50005,23430.372888382215,9649
50007,34364.11453491217,81748
50009,25067.45763888889,1440
50011,25372.98807409287,11823
50013,18768.728429985855,707
50015,21093.62789927104,9054
50017,23016.638082376772,5924
50019,22783.818554790894,7556
50021,26339.59701794903,24681
50023,27486.683506202968,24585
50025,28184.60470356288,21303
50027,26363.005031042605,18684
51001,18424.138649871373,11273
51003,31006.939875604698,27493
51005,26408.459496255957,2938
51007,22172.926600728788,1921
51009,26034.182867557716,6584
51011,21686.14305317324,2915
51013,50088.709592900894,116409
51015,28530.575436819447,19745
51017,26198.80052356021,1910
51019,24490.056163731555,10505
51021,26564.159045725646,1006
51023,27054.636527436527,6105
51025,21779.087079445857,3537
51027,28922.68394898128,6037
51029,21749.87305986696,1804
51031,28727.001173555873,15338
51033,23608.064669237614,3371
51035,19912.622134222594,4798
51036,25389.008056394763,993
51037,21956.695406626506,2656
51041,31938.652268417376,90173
51043,26992.928756476686,3860
51045,18048.95,300
51047,28859.205541810985,10105
51049,19204.953828828828,888
51051,24324.16471608149,2307
51053,28495.58427419355,4960
51057,19530.72692621835,3673
51059,52595.27290131926,473750
51061,27385.490933370816,14228
51063,19303.898484848483,1980
51065,22560.471586424625,2534
51067,22429.388040712467,11790
51069,28624.16874394128,14442
51071,28280.56027088036,4430
51073,19105.231237322514,6409
51075,32371.721407624635,5115
51077,21783.561598224194,1802
51079,23268.839542604204,2711
51081,26794.63088574251,3037
51083,23802.364317066873,11619
51085,28923.878749031064,33542
51087,36484.234152668956,152644
51089,23252.620327223776,19314
51091,16911.741379310344,406
51093,30040.6114411039,10943
51095,24111.24628437331,16619
51097,21784.38770053476,748
51099,36892.70907172996,4740
51101,29844.04243041412,2946
51103,23134.624108053005,3924
51105,21416.801470588234,3672
51107,56033.1533987885,74453
51109,33715.97246503497,4576
51111,20712.696215655782,1929
51113,20648.679590343818,2734
51115,17979.80842279108,1211
51117,20110.11732340804,12359
51119,18820.96422413793,2320
51121,23688.472057268365,24586
51125,19477.46649946256,2791
51127,20731.661067193676,2024
51131,20715.75678866588,4235
51133,19283.139597315436,2235
51135,19795.614448051947,3696
51137,23312.334413369714,5864
51139,19869.684938613176,5783
51141,21250.71582962492,4719
51143,29503.74428387272,14739
51145,23969.076975945016,2910
51147,20343.674308534242,6761
51149,21833.01595951732,5138
51153,27473.585235231112,60685
51155,27260.890409026797,14180
51157,31046.62980769231,1040
51159,21270.09368635438,1964
51161,27322.665857749544,28021
51163,22601.605690315522,5483
51165,27634.638650634053,24367
51167,23676.06436324721,6541
51169,19863.176639083387,3142
51171,22800.479230467216,12735
51173,23576.955142418556,11726
51175,25879.27126518942,2798
51177,25128.399016508607,19929
51179,26728.39297859572,19996
51181,53299.57524613221,1422
51183,22202.33803368586,2553
51185,21555.847908159336,12979
51187,24112.471888967302,8502
51191,24310.460681520315,16786
51193,18835.387096774193,2542
51195,26115.232828282828,9900
51197,21868.154369907355,8959
51199,21206.10579848735,11503
51510,40822.08446141691,75940
51515,25314.698992443326,3970
51520,23394.07423651722,12312
51530,23589.436259373622,2267
51540,27841.241611234294,27060
51550,25403.88790251351,66799
51570,18570.37752093407,8479
51580,33635.03515981735,4380
51590,22027.861021909677,24601
51595,18956.766460628864,3721
51600,38633.59391456992,15381
51610,43384.92919633774,9830
51620,21067.642510699003,3505
51630,25384.578174824113,19757
51640,21476.598492101482,8356
51650,26749.031254828384,45305
51660,24403.298844031877,22838
51670,36342.37221941355,7912
51678,24158.411528150133,3730
51680,28980.96444041503,49635
51683,35048.82464884459,17656
51685,36149.461095100865,3470
51690,22697.07209635307,11873
51700,29962.756650233656,77892
51710,30753.637928248223,111384
51720,26845.809807256235,3528
51730,26298.090807271474,11607
51735,17114.746017699115,1130
51740,26912.620873786407,24720
51750,27896.296731800103,5783
51760,38790.37185175357,120583
51770,28482.449144648323,67633
51775,30623.293266235323,20865
51790,22109.38536911257,8981
51800,25567.880130209996,15667
51810,24512.730885692657,140026
51820,29832.539142828056,9823
51830,22755.42859887295,15616
51840,28311.998993401186,26823
53001,21089.264790247402,5578
53003,21297.621726479145,4124
53005,33298.646719038814,51936
53007,22029.34177044766,29710
53009,21900.359672658975,14908
53011,31471.16864593085,95069
53013,20403.868105515587,1251
53015,29963.730492828578,33257
53017,17891.371204561652,7015
53019,23988.388834476005,1021
53021,21993.074523593466,17632
53023,20049.25,376
53025,20384.08664997914,23970
53027,25696.355992748988,18756
53029,20934.944490558206,9638
53031,20973.972900185156,5941
53033,48423.89849203723,1021378
53035,23990.50065728509,46403
53037,18648.38341903926,7973
53039,25574.228755167664,4354
53041,25506.54761313397,20131
53043,21036.0,1603
53045,23139.30921589188,8583
53047,17121.46336800245,13076
53049,18846.338768948095,4354
53051,25278.707175925927,1728
53053,28887.922044250743,188607
53055,21133.040322580644,3968
53057,25675.302618653343,35629
53059,23679.759868421053,1216
53061,34840.74925384879,177913
53063,28590.167430203044,157600
53065,23698.47641196013,7525
53067,27831.21944575102,51024
53069,24548.836879432623,564
53071,24087.731722460805,19327
53073,25895.193905526936,57265
53075,20856.205170517052,7272
53077,21692.853429072762,80357
54001,18137.115752828548,2298
54003,24494.290732359597,19444
54005,38297.25630477553,5591
54007,19981.286005434784,2944
54009,30279.295524978308,8067
54011,25626.06998420221,44310
54013,19418.8376753507,998
54015,30193.5591229444,1277
54017,18386.372056514912,637
54019,21773.78381710187,8923
54021,19529.062734082396,1068
54023,24572.383561643837,3212
54025,22570.751163692785,10312
54027,19591.857484076434,2512
54029,31541.40860807302,12709
54031,20612.269481765834,5210
54033,24691.802803427334,24042
54035,27850.686277137498,7462
54037,20344.695753996537,9821
54039,30014.191957702013,91541
54041,21072.69261713204,4226
54043,18841.94364508393,1668
54045,25256.65131863381,9252
54047,23600.549370444,3018
54049,25325.709096692113,15720
54051,34256.846541155865,9136
54053,30983.524467005078,4925
54055,23087.233506798722,17871
54057,22181.819547405383,5126
54059,31830.328369784394,6447
54061,25390.797676146725,29606
54063,20075.64955175224,1227
54065,22488.86703601108,2166
54067,22397.05814298428,6742
54069,24716.727056168507,23928
54071,21250.772764561116,1219
